,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
1229,21851,Female,Black,Active,ATTORNEY,1201,LEGAL SECRETARY III,1983-06-28,0.0,77903.28,77903.28
15302,51193,Female,Hispanic,Active,ATTORNEY,1201,LEGAL ASSISTANT I,1983-12-05,0.0,83916.72,83916.72
5259,35964,Female,Hispanic,Active,ATTORNEY,1201,LEGAL CLERK I,1985-01-23,0.0,51385.68,51385.68
8249,18319,Female,Black,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD I,1985-04-01,0.0,84960.72,84960.72
18296,37299,Female,Black,Active,ATTORNEY,1201,LEGAL SECRETARY II,1987-08-10,0.0,73789.92,73789.92
10211,34520,Female,Filipino,Active,ATTORNEY,1201,CITY ATTY ACCTG CLERK,1987-10-19,0.0,66126.96,66126.96
8663,35437,Female,Filipino,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD IV,1987-11-23,0.0,146744.64,146744.64
11792,43099,Female,Black,Active,ATTORNEY,1201,LEGAL CLERK II,1988-11-28,0.0,56689.2,56689.2
15633,53858,Female,Black,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD II,1988-12-05,0.0,100307.52,100307.52
6432,43527,Female,Hispanic,Active,ATTORNEY,1201,PARALEGAL II,1989-01-09,0.0,98323.92,98323.92
15543,46099,Female,Black,Active,ATTORNEY,1201,EXEC LEGAL SECRETARY I,1989-01-30,0.0,86317.92,86317.92
15548,50648,Female,Hispanic,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD III,1993-11-10,0.0,118473.12,118473.12
8929,24674,Female,Caucasian,Active,ATTORNEY,1201,LAW LIBRARIAN,1996-08-26,0.0,91496.16,91496.16
7871,16748,Female,Caucasian,Active,ATTORNEY,1201,CITY ATTY CH ADMIN ASST,1997-12-17,0.0,175120.56,175120.56
17260,20592,Female,Hispanic,Active,ATTORNEY,1201,CITY ATTY INVESTGTR II,1998-09-14,0.0,89470.8,89470.8
16050,51251,Female,Caucasian,Active,ATTORNEY,1201,NEWS SECRETARY,1999-07-26,0.0,137056.32,137056.32
2320,43846,Female,Hispanic,Active,ATTORNEY,1201,CITY ATTY FINANCIAL MGR,2001-10-01,0.0,118118.16,118118.16
24230,98915,Female,Hispanic,Active,ATTORNEY,1201,LEGAL SECRETARY I,2005-05-27,0.0,55749.6,55749.6
35721,362293,Female,Caucasian,Active,ATTORNEY,1201,PARALEGAL I,2014-01-27,0.0,85294.8,85294.8
44296,385208,Female,Black,Active,ATTORNEY,1201,CITY ATTY INVESTGTR I,2017-03-28,0.0,53411.04,53411.04
6614,55489,Female,Caucasian,Active,ATTORNEY - ATTY,1202,ASST CITY ATTORNEY,1970-03-30,0.0,228260.16,228260.16
4979,29527,Female,Caucasian,Active,ATTORNEY - ATTY,1202,SR ASST CITY ATTY,1973-12-10,0.0,247615.92,247615.92
3573,13995,Female,Caucasian,Active,ATTORNEY - ATTY,1202,CH ASST CITY ATTY,1979-04-02,0.0,254381.04,254381.04
18455,56727,Female,Hispanic,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY IV,1980-03-31,0.0,213748.56,213748.56
18227,49537,Female,Hispanic,Active,ATTORNEY - ATTY,1202,ASST CITY ATTY,1984-04-09,0.0,228260.16,228260.16
9501,30378,Female,Asian,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY III,1989-06-11,0.0,171821.52,171821.52
6268,38713,Female,Caucasian,Active,ATTORNEY - ATTY,1202,COMMISSIONER,1996-07-22,0.0,104400.0,104400.0
10132,29449,Female,Hispanic,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY I,1998-11-03,0.0,109745.28,109745.28
27132,295018,Female,Caucasian,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY II,2007-03-12,0.0,138559.68,138559.68
35086,358109,Female,Asian,Active,ATTORNEY - ATTY,1202,EXEC ASST CITY ATTORNEY,2013-07-01,0.0,260415.36,260415.36
5716,49441,Female,Hispanic,Active,ATTORNEY - GRANT REIMB,1204,WITNESS SVC COORD,1979-07-23,1862.24,67713.84,69576.08
13277,57161,Female,Hispanic,Active,ATTORNEY - GRANT REIMB,1204,CITY ATTY ADMIN CRD I,1999-06-24,0.0,80471.52,80471.52
10301,35081,Female,Hispanic,Active,ATTORNEY - GRANT REIMB,1204,CITY ATTY ADMIN CRD II,2000-10-02,0.0,72432.72,72432.72
18720,71452,Female,Caucasian,Active,ATTORNEY - GRANT REIMB,1204,DEPUTY CITY ATTY III,2002-03-01,0.0,171821.52,171821.52
19122,73206,Female,Hispanic,Active,ATTORNEY - GRANT REIMB,1204,LEGAL CLERK I,2002-06-24,0.0,51385.68,51385.68
37846,370697,Female,Caucasian,Active,ATTORNEY - GRANT REIMB,1204,DEPUTY CITY ATTY I,2015-03-23,0.0,106801.2,106801.2
8445,18964,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,LEGAL SECRETARY III,1979-01-29,0.0,77903.28,77903.28
10112,35174,Female,Asian,Active,ATTORNEY - PROPRIETARY,1203,DEPUTY CITY ATTY IV,1983-08-22,0.0,208027.44,208027.44
10769,37381,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,PR CLERK CITY ATTY II,1985-07-01,0.0,94482.0,94482.0
1982,43004,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,DEPUTY CITY ATTY III,1995-07-05,0.0,186395.76,186395.76
12088,49591,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,LEGAL SECRETARY II,1998-06-29,0.0,73789.92,73789.92
15986,42049,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,PARALEGAL II,1999-12-20,0.0,88197.12,88197.12
6669,55517,Female,Asian,Active,ATTORNEY - PROPRIETARY,1203,CITY ATTY ADMIN CRD I,2000-06-19,0.0,84960.72,84960.72
18145,69443,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,ASST CITY ATTORNEY,2001-10-09,0.0,228260.16,228260.16
18676,71309,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,SR LEGAL ASSISTANT,2002-02-13,0.0,98323.92,98323.92
20652,77853,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,SR ASST CITY ATTY,2003-01-27,0.0,234545.04,234545.04
23825,102907,Female,Filipino,Active,ATTORNEY - PROPRIETARY,1203,CITY ATTY ACCTG CLERK,2005-10-03,0.0,66126.96,66126.96
25659,282727,Female,Filipino,Active,ATTORNEY - PROPRIETARY,1203,CITY ATTY ADMIN CRD II,2006-06-26,0.0,72432.72,72432.72
26559,287315,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,ASST CITY ATTY,2006-10-05,0.0,228260.16,228260.16
43116,380332,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,LEGAL SECRETARY I,2016-08-08,0.0,67442.4,67442.4
43564,383048,Female,Hispanic,Active,ATTORNEY - PROPRIETARY,1203,LEGAL CLERK I,2016-12-12,0.0,35141.04,35141.04
35589,361428,Female,Asian,Active,BLDG & SAFETY AS NEEDED,407,STUDENT PROF WORKER,2013-12-16,0.0,37145.52,37145.52
39866,374800,Female,Asian,Active,BLDG & SAFETY AS NEEDED,407,ADMINISTRATIVE CLERK,2015-10-19,0.0,39692.88,39692.88
41072,376906,Female,Asian,Active,BLDG & SAFETY AS NEEDED,407,ACCOUNTING CLERK,2016-03-29,0.0,50341.68,50341.68
8590,27812,Female,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,BUILD MECH INSPECTOR,1984-07-16,0.0,89491.68,89491.68
15395,21353,Female,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,SR ADMINISTRATIVE CLERK,1999-02-22,1814.99,66001.68,67816.67
17714,46202,Female,Asian,Active,BLDG & SAFETY CD ENFORCE BUR,406,PR CLERK,1999-11-08,0.0,79156.08,79156.08
21543,81289,Female,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,ADMINISTRATIVE CLERK,2003-06-09,0.0,53473.68,53473.68
35762,363429,Female,Asian,Active,BLDG & SAFETY CD ENFORCE BUR,406,ENVIRONMENTAL SPEC II,2014-03-24,0.0,78216.48,78216.48
23031,93556,Female,Caucasian,Active,BLDG & SAFETY COMM,409,COMMISSIONER,2004-07-01,0.0,104400.0,104400.0
3334,37495,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,ADMINISTRATIVE CLERK,1980-08-18,0.0,53473.68,53473.68
14366,24188,Female,Black,Active,BLDG & SAFETY ENGINEERING,404,SR ADMINISTRATIVE CLERK,1983-04-01,0.0,66001.68,66001.68
5500,42077,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,BUILD CIVIL ENGR II,1984-04-16,0.0,149981.04,149981.04
17660,46124,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,DEPUTY SUPT OF BLDG I,1985-08-26,0.0,200531.52,200531.52
7237,13137,Female,Black,Active,BLDG & SAFETY ENGINEERING,404,BUILD CIVIL ENGR I,1989-07-17,0.0,134926.56,134926.56
17717,41745,Female,Asian,Active,BLDG & SAFETY ENGINEERING,404,OFFICE ENGRG TECH III,1989-10-10,0.0,80826.48,80826.48
3457,49189,Female,Asian,Active,BLDG & SAFETY ENGINEERING,404,PR CLERK,1990-02-07,0.0,77047.2,77047.2
8633,29436,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,SECRETARY,1992-04-27,0.0,69801.84,69801.84
5053,28941,Female,Black,Leave,BLDG & SAFETY ENGINEERING,404,PERS RECORDS SUPV,1992-09-06,0.0,84334.32,84334.32
10187,29897,Female,Asian,Active,BLDG & SAFETY ENGINEERING,404,STRUCTRL ENGRG ASSC II,1998-08-10,0.0,105444.0,105444.0
9610,45981,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,CH CLERK,1999-08-02,0.0,89491.68,89491.68
29884,308902,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,OFFICE ENGRG TECH I,2008-02-11,0.0,54810.0,54810.0
33320,344062,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,MECH ENGRG ASSC II,2012-01-03,0.0,99869.04,99869.04
34299,351223,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,STRUCTRL ENGRG ASSC III,2012-11-05,0.0,117345.6,117345.6
32181,262606,Female,Asian,Active,BLDG & SAFETY ENGINEERING,404,STRUCTURAL ENGINEER,2013-05-06,0.0,131314.32,131314.32
35262,357587,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,MECH ENGRG ASSC III,2013-06-24,0.0,108179.28,108179.28
36221,364908,Female,Filipino,Active,BLDG & SAFETY ENGINEERING,404,STRUCTRL ENGRG ASSC I,2014-05-19,0.0,89282.88,89282.88
38638,371981,Female,Asian,Active,BLDG & SAFETY ENGINEERING,404,ELECTRCL ENGRG ASSC II,2015-06-08,0.0,92059.92,92059.92
8567,26952,Female,Black,Active,BLDG & SAFETY ENGINEERING,404,BUILD INSPECTOR,2017-02-06,4415.6,80283.6,84699.2
44562,384119,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,BUILD MECH INSPECTOR,2017-02-06,4415.6,80283.6,84699.2
48051,393267,Female,Black,Active,BLDG & SAFETY ENGINEERING,404,OFFICE TRAINEE ADMIN CLERK,2017-11-27,0.0,36581.76,36581.76
5545,45925,Female,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,PR CLERK,1985-06-28,0.0,79156.08,79156.08
1878,32719,Female,American Indian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR ADMINISTRATIVE CLERK,1988-06-19,0.0,66001.68,66001.68
6424,46709,Female,Filipino,Active,BLDG & SAFETY INSPECTION BUR.,405,SECRETARY,1988-12-12,0.0,71722.8,71722.8
6123,25261,Female,Black,Active,BLDG & SAFETY INSPECTION BUR.,405,ADMINISTRATIVE CLERK,1994-10-17,0.0,53473.68,53473.68
8383,63438,Female,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR SAFETY ENG ELEVATORS,2001-06-18,3129.39,113796.0,116925.39
18729,71763,Female,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR ELECTRCL INSPECTOR,2002-03-26,5609.93,101998.8,107608.73
19579,72494,Female,Black,Active,BLDG & SAFETY INSPECTION BUR.,405,SR BUILD INSPECTOR,2002-05-06,5609.93,101998.8,107608.73
22555,90672,Female,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,HEATING/REFRIG INSP,2004-07-12,7586.49,91955.52,99542.01
22356,92083,Female,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR FIRE SPRINKLER INSP,2004-09-20,8414.9,101998.8,110413.7
35168,71261,Female,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,BUILD INSPECTOR,2013-06-16,4537.22,82496.88,87034.1
41017,377077,Female,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,MANAGEMENT ANALYST,2016-04-11,0.0,68611.68,68611.68
41735,377616,Female,Black,Active,BLDG & SAFETY INSPECTION BUR.,405,ASST INSPECTOR III,2016-05-02,0.0,61032.24,61032.24
35940,364149,Female,Filipino,Active,BLDG & SAFETY INSPECTION BUR.,405,ASST INSPECTOR II,2016-08-08,0.0,57628.8,57628.8
42364,381417,Female,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,STRUCTRL ENGRG ASSC I,2016-09-26,0.0,82288.08,82288.08
11110,36897,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,EXEC ADMIN ASST II,1976-12-06,0.0,86317.92,86317.92
8552,26816,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,EXEC ADMIN ASST III,1985-02-27,0.0,92519.28,92519.28
14893,56764,Female,Asian,Active,BLDG & SAFETY MANAGEMENT,401,STRUCTRL ENGRG ASSC IV,1997-03-20,0.0,127555.92,127555.92
11870,51204,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,STRUCTRL ENGRG ASSC II,1998-07-27,2902.32,105444.0,108346.32
12699,56264,Female,Filipino,Active,BLDG & SAFETY MANAGEMENT,401,ASST DEP SUP OF BLDG II,1999-08-23,0.0,161423.28,161423.28
21377,87592,Female,Asian,Active,BLDG & SAFETY MANAGEMENT,401,BUILD CIVIL ENGR I,2004-01-20,0.0,134926.56,134926.56
34404,352086,Female,Caucasian,Active,BLDG & SAFETY MANAGEMENT,401,STRUCTRL ENGRG ASSC III,2012-12-17,0.0,111144.24,111144.24
36984,367774,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,ADMINISTRATIVE CLERK,2014-09-22,0.0,38628.0,38628.0
10093,34959,Female,Caucasian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ADMINISTRATIVE CLERK,1966-01-10,0.0,53473.68,53473.68
9364,25406,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CLERK STENO,1980-06-16,3168.54,57607.92,60776.46
11819,48732,Female,American Indian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CH CLERK,1986-02-24,0.0,94482.0,94482.0
16312,24791,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTING REC SUPVR II,1986-03-24,5124.21,93166.56,98290.77
10532,42024,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,MANAGEMENT ANALYST,1987-05-18,0.0,100307.52,100307.52
13662,60702,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTING REC SUPVR I,1988-11-15,4353.48,79156.08,83509.56
471,20922,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,PR ACCOUNTANT II,1989-08-01,0.0,116823.6,116823.6
14903,44016,Female,Asian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR ADMINISTRATIVE CLERK,1989-10-02,0.0,66001.68,66001.68
8188,24297,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTING CLERK,1994-06-06,3533.68,64247.76,67781.44
8624,29063,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR MGMT ANALYST II,1994-10-17,0.0,146744.64,146744.64
4585,59938,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CH MANAGEMENT ANALYST,1995-01-03,0.0,170422.56,170422.56
13692,60120,Female,Asian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,DEPT CHIEF ACCT III,1999-10-18,0.0,141629.04,141629.04
5210,52512,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,PR CLERK,2000-08-28,0.0,79156.08,79156.08
20306,75403,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,PAYROLL SUPERVISOR I,2002-10-07,0.0,79385.76,79385.76
19713,76120,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTANT,2002-11-18,0.0,78696.72,78696.72
28456,297317,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR ACCOUNTANT II,2007-04-30,0.0,93730.32,93730.32
28703,305545,Female,Asian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR ACCOUNTANT I,2007-11-19,0.0,88948.8,88948.8
42780,380062,Female,Other,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,STUDENT PROF WORKER,2016-08-01,0.0,34243.2,34243.2
43690,382372,Female,Asian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,MANAGEMENT ASSISTANT,2016-11-14,0.0,50132.88,50132.88
29447,300901,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CLERK,2017-11-12,0.0,38126.88,38126.88
29448,300901,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,OFFICE TRAINEE ADMIN CLERK,2017-11-12,0.0,36581.76,36581.76
17223,21538,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS PROGRAMMER II,1987-01-26,0.0,133924.32,133924.32
14054,12563,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS PROGRAMMER III,1988-11-07,0.0,145116.0,145116.0
3078,57029,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SR SYSTEMS ANALYST I,1989-01-24,0.0,109390.32,109390.32
3589,52051,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,DIR OF SYSTEMS,1989-08-28,0.0,161423.28,161423.28
7579,69415,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS ANALYST,2001-07-30,0.0,100307.52,100307.52
23407,101522,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,PROGRAMMER/ANALYST IV,2005-08-08,0.0,113587.2,113587.2
29339,301777,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SR ADMINISTRATIVE CLERK,2007-07-31,0.0,57628.8,57628.8
35431,359225,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,ADMINISTRATIVE CLERK,2013-08-14,0.0,44244.72,44244.72
37666,370557,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS AIDE,2015-02-23,0.0,57420.0,57420.0
40484,375750,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,APPLICATIONS PROGRAMMER,2016-01-11,0.0,59278.32,59278.32
47960,390193,Female,Black,Active,CANNABIS REGULATION,501,CH GRANTS ADMINISTRATOR,2017-08-16,0.0,164597.04,164597.04
11741,44328,Female,Caucasian,Active,CAO,801,SR LABOR REL SPEC I,1975-04-23,0.0,152737.2,152737.2
17571,29989,Female,Caucasian,Active,CAO,801,CH ADMIN ANALYST,1980-08-04,0.0,183472.56,183472.56
14615,38092,Female,Black,Active,CAO,801,RISK & INSURANCE ASST,1982-01-31,0.0,78237.36,78237.36
1855,41048,Female,Hispanic,Active,CAO,801,FINANCE SPECIALIST V,1985-01-28,0.0,183472.56,183472.56
37624,48738,Female,Caucasian,Active,CAO,801,SR LABOR REL SPEC II,1985-03-11,0.0,160776.0,0.0
11484,46731,Female,Hispanic,Active,CAO,801,SR ADMIN ANALYST II,1985-06-30,0.0,152737.2,152737.2
6021,36716,Female,Hispanic,Active,CAO,801,PR CLERK,1990-12-03,0.0,79156.08,79156.08
2611,53088,Female,Hispanic,Active,CAO,801,EXEC ADMIN ASST III,1991-08-13,0.0,92519.28,92519.28
13865,41089,Female,Hispanic,Active,CAO,801,SR ADMINISTRATIVE CLERK,1995-01-23,0.0,66001.68,66001.68
13138,52590,Female,Caucasian,Active,CAO,801,ASST CITY ADMIN OFFICER,1996-05-28,40455.26,210157.2,250612.46
12479,54167,Female,Asian,Active,CAO,801,ACCOUNTING CLERK,1998-08-31,0.0,69697.44,69697.44
2815,46590,Female,Asian,Active,CAO,801,SR ADMIN ANALYST I,1999-06-07,0.0,116886.24,116886.24
11562,47288,Female,Hispanic,Active,CAO,801,FINANCE SPECIALIST IV,1999-08-17,0.0,160776.0,160776.0
17568,29925,Female,Caucasian,Active,CAO,801,REVENUE MANAGER,2000-05-22,0.0,170004.96,170004.96
3399,60188,Female,Asian,Active,CAO,801,ADMIN ANALYST I,2000-08-06,0.0,69300.72,69300.72
3322,57331,Female,Black,Active,CAO,801,EXEC ADMIN ASST II,2000-09-27,0.0,79573.68,79573.68
12120,49233,Female,Filipino,Active,CAO,801,SECRETARY,2000-11-13,0.0,71722.8,71722.8
15618,18327,Female,Black,Active,CAO,801,SR MGMT ANALYST II,2001-06-05,0.0,146744.64,146744.64
10876,63813,Female,Asian,Active,CAO,801,SR SYSTEMS ANALYST I,2001-06-17,0.0,118661.04,118661.04
7265,63957,Female,Hispanic,Active,CAO,801,MEM PRODUCT ADV COMMSN,2001-07-02,0.0,104400.0,104400.0
44081,63531,Female,Caucasian,Active,CAO,801,EMERGNCY MGT COORD II,2001-07-09,0.0,127952.64,127952.64
21456,85552,Female,Asian,Active,CAO,801,ADMIN ANALYST II,2003-10-20,0.0,96298.56,96298.56
23208,95640,Female,Asian,Active,CAO,801,SR PROJECT COORDINATOR,2005-02-27,0.0,111582.72,111582.72
27812,294452,Female,Caucasian,Active,CAO,801,PR PROJECT COORDINATOR,2007-02-20,0.0,96235.92,96235.92
27134,295415,Female,Asian,Active,CAO,801,ADMINISTRATIVE CLERK,2007-03-21,0.0,46708.56,46708.56
37869,370812,Female,Black,Active,CAO,801,PROJECT COORDINATOR,2015-04-05,0.0,69676.56,69676.56
41062,377154,Female,Caucasian,Active,CAO,801,MANAGEMENT ASSISTANT,2016-04-04,0.0,50132.88,50132.88
48216,39719,Female,Black,Transferring Out,CAO,801,DEPUTY CITY ATTY II,2017-03-20,0.0,146285.28,146285.28
44791,382006,Female,Hispanic,Active,CAO AS NEEDED,802,ADMIN INTERN,2016-10-31,0.0,45518.4,45518.4
45851,387601,Female,Caucasian,Active,CAO AS NEEDED,802,STUDENT WORKER,2017-06-08,0.0,31090.32,31090.32
16159,60079,Female,Asian,Active,CDD STUDENT WORKERS-AS NEEDED,3456,COMNTY/ADMN SUP WKR III,2000-05-15,0.0,39943.44,39943.44
41896,379059,Female,Caucasian,Active,CDD STUDENT WORKERS-AS NEEDED,3456,YOUTH EMPLMT SPEC II,2016-06-13,0.0,35496.0,35496.0
11386,38340,Female,Hispanic,Active,CITY CLERK,1601,LEGISLATIVE ASST II,1980-06-23,0.0,127994.4,127994.4
44195,58312,Female,Hispanic,Active,CITY CLERK,1601,ACCOUNTING CLERK,1985-07-10,1916.78,69697.44,71614.22
40835,19407,Female,Caucasian,Active,CITY CLERK,1601,LEGISLATIVE ASST I,1987-11-08,0.0,109202.4,109202.4
15053,15547,Female,Black,Active,CITY CLERK,1601,CH MANAGEMENT ANALYST,1988-11-07,0.0,165870.72,165870.72
1401,23194,Female,Hispanic,Active,CITY CLERK,1601,SR ADMINISTRATIVE CLERK,1989-03-13,0.0,66001.68,66001.68
3914,47332,Female,Caucasian,Active,CITY CLERK,1601,MANAGEMENT ANALYST,1990-11-05,0.0,82935.36,82935.36
3278,37322,Female,Hispanic,Active,CITY CLERK,1601,SR PERSONNEL ANALYST II,1993-08-19,0.0,113315.76,113315.76
655,22534,Female,Caucasian,Active,CITY CLERK,1601,EXEC OFCR CITY CLERK,1994-10-03,0.0,184871.52,184871.52
4065,11142,Female,Black,Active,CITY CLERK,1601,SR MGMT ANALYST I,1994-10-24,0.0,118473.12,118473.12
9719,31869,Female,Hispanic,Active,CITY CLERK,1601,COMMISSION EXEC ASST I,1997-07-21,0.0,77047.2,77047.2
2133,33105,Female,Black,Active,CITY CLERK,1601,PR CLERK,2000-03-26,0.0,74980.08,74980.08
7553,11396,Female,Caucasian,Active,CITY CLERK,1601,CITY CLERK,2001-04-10,0.0,228260.16,228260.16
20354,75943,Female,Hispanic,Active,CITY CLERK,1601,SR PROJECT COORDINATOR,2002-11-10,0.0,111582.72,111582.72
2053,44549,Female,Hispanic,Active,CITY CLERK,1601,SECRETARY,2003-03-04,0.0,71722.8,71722.8
26010,106772,Female,Asian,Active,CITY CLERK,1601,ACCOUNTING REC SUPVR II,2006-03-06,0.0,85879.44,85879.44
6627,55158,Female,Hispanic,Active,CITY CLERK,1601,EXEC ADMIN ASST III,2006-03-07,0.0,85273.92,85273.92
28314,295597,Female,Hispanic,Active,CITY CLERK,1601,PAYROLL SUPERVISOR I,2007-03-27,0.0,86109.12,86109.12
28210,298435,Female,Asian,Active,CITY CLERK,1601,MANAGEMENT ASSISTANT,2007-05-28,0.0,71326.08,71326.08
35923,362380,Female,Black,Active,CITY CLERK,1601,PROJECT ASSISTANT,2014-01-27,0.0,50132.88,50132.88
43207,380070,Female,Filipino,Active,CITY CLERK,1601,ACCOUNTANT,2016-07-25,0.0,53807.76,53807.76
7636,20284,Female,Asian,Active,CITY CLERK - GENERAL,1631,STUDENT PROF WORKER,1980-02-11,1108.21,40298.4,41406.61
21961,88428,Female,Hispanic,Active,CITY CLERK - GENERAL,1631,PROJECT ASSISTANT,2016-03-07,0.0,50132.88,50132.88
2591,53570,Female,Black,Active,CITY CLERK ELECTION FULL-TIME,1603,MANAGEMENT ANALYST,1988-10-23,0.0,100307.52,100307.52
3638,59907,Female,Filipino,Active,CITY CLERK ELECTION FULL-TIME,1603,SR PROJECT COORDINATOR,1991-10-27,0.0,111582.72,111582.72
8117,16887,Female,Asian,Active,CITY CLERK ELECTION FULL-TIME,1603,CH MANAGEMENT ANALYST,2001-04-10,0.0,165870.72,165870.72
8287,18171,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,SR MGMT ANALYST II,2001-04-10,0.0,142819.2,142819.2
18495,70734,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,ACCOUNTING REC SUPVR II,2001-12-17,0.0,83582.64,83582.64
42763,12727,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,ADMINISTRATIVE CLERK,2002-06-02,0.0,38628.0,38628.0
24270,99190,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,PR CLERK,2005-05-31,0.0,79156.08,79156.08
42409,367902,Female,Filipino,Active,CITY CLERK ELECTION FULL-TIME,1603,PROJECT COORDINATOR,2015-05-19,0.0,66001.68,66001.68
43303,380118,Female,Asian,Active,CITY CLK - ELECTION,1651,PR ELECTION CLERK,2016-08-01,0.0,44912.88,44912.88
42803,380436,Female,Black,Active,CITY CLK - ELECTION,1651,SR ELECTION CLERK,2016-08-15,0.0,38085.12,38085.12
35461,360550,Female,Caucasian,Active,CITY ETHICS COMM,1709,COMMISSIONER,2013-10-18,0.0,104400.0,104400.0
