,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
27325,289642,Male,Other,Active,REC PARKS REG FULL TIME,7901,ARCHITECTURAL ASSOC II,2006-11-27,0.0,105444.0,105444.0
15916,49439,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,PR REC SUPERVISOR I,1984-11-09,0.0,104086.8,104086.8
28415,300536,Male,Filipino,Active,REC PARKS REG FULL TIME,7901,SERVICE COORDINATOR,2007-07-09,0.0,103021.92,103021.92
14658,40414,Male,Asian,Active,REC PARKS REG FULL TIME,7901,EMERGNCY MGT COORD II,1995-09-03,0.0,102980.16,102980.16
17055,13572,Male,Asian,Active,REC PARKS REG FULL TIME,7901,OBSERVATORY PROG SUPRV,1988-11-21,5354.94,97363.44,102718.38
13680,16490,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,TREE SURGEON SUPVSR II,1997-01-13,5312.39,96590.88,101903.27
15415,47321,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,EQUIP SPECIALIST II,1986-12-08,0.0,101685.6,101685.6
1327,23393,Male,Black,Active,REC PARKS REG FULL TIME,7901,ELECTRICIAN SUPV,1988-07-17,0.0,101351.52,101351.52
842,28121,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,PERSONNEL ANALYST,1989-02-06,0.0,100307.52,100307.52
2794,47829,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,MANAGEMENT ANALYST,1973-12-17,0.0,100307.52,100307.52
8148,17002,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,SYSTEMS ANALYST,1998-12-20,0.0,100307.52,100307.52
23681,101131,Female,Asian,Active,REC PARKS REG FULL TIME,7901,SR ACCOUNTANT II,2005-07-26,0.0,98950.32,98950.32
34460,352886,Female,Other,Active,REC PARKS REG FULL TIME,7901,ENVIRONMENTAL SPEC II,2013-01-28,0.0,97196.4,97196.4
16338,36364,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,EQUIPMNT OPERATOR,1989-03-06,5061.05,92018.16,97079.21
1061,28303,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,PLUMBER,1987-10-19,5056.35,91934.64,96990.99
12175,45383,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SR ELECTRICIAN,2013-06-16,0.0,96820.56,96820.56
10861,37946,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,CARPENTER SUPVR,1999-11-29,0.0,96507.36,96507.36
597,20070,Female,Black,Active,REC PARKS REG FULL TIME,7901,RECREATION SUPERVISOR,1990-11-19,0.0,94586.4,94586.4
3556,54457,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,MARINE AQUAR EXH DIR,1983-09-19,0.0,94586.4,94586.4
4196,26890,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,PARK SERVICES SUPVR,1990-08-21,0.0,94586.4,94586.4
14209,44044,Male,Asian,Active,REC PARKS REG FULL TIME,7901,MARINE AQUAR PROG DIR,2017-09-25,0.0,94586.4,94586.4
7566,10332,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,MARITIME MUSEUM DIR,1998-10-01,0.0,94064.4,94064.4
16098,56209,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,BANNING RES MUSEUM DIR,1996-05-01,0.0,94001.76,94001.76
2863,42693,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,SR PARK RANGER II,1987-06-07,0.0,93124.8,93124.8
5823,42733,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,ELECTRICIAN,1989-01-29,4851.99,88218.0,93069.99
12888,51577,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SR RECREATION DIR II,1983-08-15,9200.77,83645.28,92846.05
15866,50113,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SR PARK MAINT SUPVR,1996-03-03,0.0,92686.32,92686.32
15209,19817,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,GRAPHICS DESIGNER III,1991-08-26,0.0,92644.56,92644.56
2435,37140,Male,Filipino,Active,REC PARKS REG FULL TIME,7901,PAINTER SUPVR,1988-08-15,0.0,92561.04,92561.04
15628,53564,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,CEMENT FINISHER SUPVR,1982-10-18,0.0,92561.04,92561.04
9987,32722,Male,Black,Active,REC PARKS REG FULL TIME,7901,AQUATIC DIRECTOR,1977-06-17,0.0,92414.88,92414.88
1778,40419,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,AIR COND MECHANIC,1995-01-17,0.0,91934.64,91934.64
15831,57924,Male,Black,Active,REC PARKS REG FULL TIME,7901,EQUIP SPECIALIST I,1999-10-25,0.0,91746.72,91746.72
2016,42855,Female,Asian,Active,REC PARKS REG FULL TIME,7901,CH CLERK PERSONNEL,1989-02-27,0.0,90619.2,90619.2
26575,284686,Male,Black,Active,REC PARKS REG FULL TIME,7901,BUILD REPAIRER SUPVR,2006-08-14,0.0,90619.2,90619.2
23188,102496,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,TREE SURGEON SUPVSR I,2005-09-19,4703.74,85524.48,90228.22
24638,281466,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,BUILD OPERATING ENGR,2006-05-30,0.0,89888.4,89888.4
34177,350149,Male,Asian,Active,REC PARKS REG FULL TIME,7901,SAFETY ENGRG ASSC II,2015-08-30,0.0,88781.76,88781.76
5312,40430,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,CARPENTER,1982-09-20,4619.96,84000.24,88620.2
1371,32504,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,SR PAINTER,1989-11-13,0.0,88572.96,88572.96
9077,23872,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,SHEET METAL WORKER,1995-01-30,0.0,88531.2,88531.2
7088,11642,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,AQUARIST II,1981-09-24,0.0,88468.56,88468.56
25488,105927,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,COMMUN ELECTRICIAN,2006-02-01,0.0,88218.0,88218.0
29304,302936,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,WELDER,2007-09-10,4584.47,83352.96,87937.43
4136,43174,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,MASONRY WORKER,1989-03-06,0.0,87466.32,87466.32
27246,293189,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SR PARK RANGER I,2007-01-22,2314.55,84167.28,86481.83
6328,61713,Female,Black,Active,REC PARKS REG FULL TIME,7901,EXEC ADMIN ASST II,2001-05-29,0.0,86317.92,86317.92
13096,53846,Male,Black,Active,REC PARKS REG FULL TIME,7901,PLAYGROUND EQUIP SUPVR,1996-06-17,0.0,85983.84,85983.84
5525,44436,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,ASTRONOMICAL OBSERVER,1978-09-22,0.0,85795.92,85795.92
6042,37331,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SR RECREATION DIR I,1983-06-21,6521.61,79051.68,85573.29
2894,47700,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,EMERGNCY MGT COORD I,1999-06-21,0.0,85461.84,85461.84
5343,52096,Female,Black,Active,REC PARKS REG FULL TIME,7901,COMMISSION EXEC ASST II,2000-08-28,0.0,85232.16,85232.16
6242,45564,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,TREE SURGEON,1986-12-15,16872.87,68173.2,85046.07
8477,20851,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,MARINE AQUAR CURATOR II,2000-05-22,0.0,85044.24,85044.24
10216,34214,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,PAYROLL SUPERVISOR II,1986-06-23,0.0,84689.28,84689.28
15772,54721,Female,Black,Active,REC PARKS REG FULL TIME,7901,CHILD CARE CENTER DIR,1992-10-05,4347.74,79051.68,83399.42
2022,34891,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,MACHINIST,1992-10-18,0.0,83352.96,83352.96
3789,11932,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,RECREATION FAC DIR,2000-10-10,8247.6,74980.08,83227.68
17392,25066,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SR ROOFER,1989-11-20,0.0,82455.12,82455.12
30187,309682,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,ASTRONOMICAL LECTURER,2008-04-07,0.0,81411.12,81411.12
556,19458,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,PAINTER,1990-02-04,0.0,80513.28,80513.28
16444,26178,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SIGN PAINTER,2000-04-10,0.0,80513.28,80513.28
11626,49311,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,AQUATIC FACILITY MGRIII,1999-06-06,0.0,80116.56,80116.56
23743,101239,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,PROGRAMMER/ANALYST III,2005-07-27,0.0,80053.92,80053.92
16738,57253,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,PR PARK SVCS ATTENDANT,1998-02-13,0.0,79845.12,79845.12
2832,55750,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,MECH REPAIRER,1990-10-22,0.0,79803.36,79803.36
2258,34985,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,AQUARIST I,1992-03-26,0.0,79636.32,79636.32
17577,30173,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,MOTOR SWEEPER OPERATOR,2001-04-10,0.0,78508.8,78508.8
14502,28484,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,HISTORIC SITE CURATOR,1997-10-13,0.0,78112.08,78112.08
4037,57947,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,AQUATIC FACILITY MGR II,1990-06-17,0.0,78028.56,78028.56
30137,309590,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,PAYROLL SUPERVISOR I,2008-03-10,0.0,77256.0,77256.0
1664,39254,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,CEMENT FINISHER,1986-04-28,0.0,77130.72,77130.72
12711,50514,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,UPHOLSTERER,1989-10-29,0.0,76859.28,76859.28
6784,59286,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,MARINE AQUAR CURATOR  I,2008-01-07,0.0,76462.56,76462.56
5288,42143,Male,American Indian,Active,REC PARKS REG FULL TIME,7901,PARK RANGER,1989-10-16,2041.28,74228.4,76269.68
17566,63628,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,AQUARIUM EDUCATOR II,2001-06-12,2041.28,74228.4,76269.68
26026,280363,Male,Black,Active,REC PARKS REG FULL TIME,7901,PARK MAINT SUPVR,2006-05-01,3956.24,71931.6,75887.84
25216,282679,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,ROOFER,2006-06-26,0.0,75021.84,75021.84
8214,68421,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,RECREATION COORDINATOR,2001-07-25,7405.09,67317.12,74722.21
1438,21967,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,PHOTOGRAPHER I,1989-01-30,0.0,74103.12,74103.12
25128,103928,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,EXEC ADMIN ASST III,2005-11-14,0.0,72474.48,72474.48
12544,54851,Female,Black,Active,REC PARKS REG FULL TIME,7901,SECRETARY,2003-03-04,0.0,71722.8,71722.8
18271,71425,Male,Black,Active,REC PARKS REG FULL TIME,7901,PROJECT ASSISTANT,2002-02-26,0.0,71326.08,71326.08
36976,367816,Female,Black,Active,REC PARKS REG FULL TIME,7901,MANAGEMENT ASSISTANT,2014-09-22,0.0,71326.08,71326.08
20903,82981,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,COMMISSION EXEC ASST I,2017-11-12,0.0,71012.88,71012.88
15109,22194,Male,Black,Active,REC PARKS REG FULL TIME,7901,FLOOR FINISHER I,2001-02-12,0.0,70156.8,70156.8
1081,33433,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,AQUATIC FACILITY MGR I,1985-06-16,0.0,70052.4,70052.4
46125,387531,Female,Other,Active,REC PARKS REG FULL TIME,7901,GEOGRAPHIC INFORMATION SYSTEMS SPECIALIST,2017-05-30,0.0,69968.88,69968.88
861,33495,Female,Asian,Active,REC PARKS REG FULL TIME,7901,ACCOUNTING CLERK,1981-04-15,0.0,69697.44,69697.44
22933,93301,Male,Asian,Active,REC PARKS REG FULL TIME,7901,AQUARIUM EDUCATOR I,2004-11-08,0.0,69217.2,69217.2
2125,34350,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SR GARDENER,1988-05-02,5212.69,63182.88,68395.57
28012,296755,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,TRUCK OPERATOR,2007-04-16,5212.69,63182.88,68395.57
26131,281241,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,GRAPHICS DESIGNER I,2006-05-30,0.0,68319.36,68319.36
7155,21824,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,IRRIGATION SPECIALIST,1999-10-12,0.0,68277.6,68277.6
14581,45411,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,SR PARK SERVICES ATTND,1992-06-02,0.0,68173.2,68173.2
44236,385305,Male,Other,Active,REC PARKS REG FULL TIME,7901,ARCHITECTURAL ASSOC I,2017-03-28,0.0,68047.92,68047.92
10071,35268,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,CEMENT FINISHER WORKER,1991-05-07,0.0,66314.88,66314.88
932,28791,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,SR ADMINISTRATIVE CLERK,1986-11-16,0.0,66001.68,66001.68
8598,26657,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,CAMP MANAGER,1985-07-01,0.0,66001.68,66001.68
46769,390738,Male,Other,Active,REC PARKS REG FULL TIME,7901,VIDEO PRODUCTION COORD,2017-09-25,0.0,65458.8,65458.8
1057,28283,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,LIGHT EQUIP OPERATOR,1988-05-09,0.0,64456.56,64456.56
48402,393337,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,ARCHIVIST I,2017-11-27,0.0,63830.16,63830.16
5826,46965,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SANDBLAST OPERATOR,1983-06-03,0.0,63182.88,63182.88
10909,39679,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,BUILDING REPAIRER I,1998-07-20,0.0,63182.88,63182.88
16121,25151,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,ST SVCS WORKER II,1989-12-26,0.0,63182.88,63182.88
39882,374939,Female,Caucasian,Active,REC PARKS REG FULL TIME,7901,ENVIRONMENTAL SPEC I,2016-10-17,0.0,63182.88,63182.88
39442,374265,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,VOLUNTEER COORDINATOR,2015-11-29,0.0,63099.36,63099.36
23168,94434,Male,Asian,Active,REC PARKS REG FULL TIME,7901,ELECTRCL CRAFT HELPER,2009-01-08,0.0,61992.72,61992.72
19504,73685,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,GARDENER CARETAKER,2002-07-10,4656.24,56438.64,61094.88
4377,39383,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,CHILD CARE ASSOCIATE II,1988-04-04,5941.93,54016.56,59958.49
7463,15093,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,PARK SERVICES ATT II,1998-05-26,0.0,59340.96,59340.96
37643,369712,Male,Black,Active,REC PARKS REG FULL TIME,7901,ACCOUNTANT,2015-02-09,0.0,58380.48,58380.48
47972,388099,Female,Other,Active,REC PARKS REG FULL TIME,7901,AUDITOR I,2017-06-19,0.0,57774.96,57774.96
48054,392371,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,APPLICATIONS PROGRAMMER,2017-10-23,0.0,57691.44,57691.44
6438,13590,Male,Black,Active,REC PARKS REG FULL TIME,7901,MAINT & CONSTR HELPER,1990-07-31,0.0,56438.64,56438.64
21546,88882,Female,Hispanic,Active,REC PARKS REG FULL TIME,7901,ADMINISTRATIVE CLERK,2004-04-26,1470.47,53473.68,54944.15
1276,22660,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,MAINTENANCE LABORER,1997-04-23,0.0,53327.52,53327.52
4885,26216,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,COOK II,1998-06-12,0.0,53327.52,53327.52
5588,45797,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,COOK I,1990-08-13,0.0,49715.28,49715.28
8841,28215,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,PARK SERVICES ATT I,1997-11-10,0.0,41676.48,41676.48
13954,61365,Male,Caucasian,Active,REC PARKS REG FULL TIME,7901,CUSTODIAN,2000-09-25,0.0,40883.04,40883.04
2157,41774,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,VOCATIONAL WORKER GARDENER CARETAKER,2001-04-12,0.0,38607.12,38607.12
45132,386111,Male,Other,Active,REC PARKS REG FULL TIME,7901,TREE SURGEON ASST,2017-05-01,0.0,37458.72,37458.72
36927,367326,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,OFFICE TRAINEE ADMIN CLERK,2014-08-27,0.0,36581.76,36581.76
36931,367330,Male,Hispanic,Active,REC PARKS REG FULL TIME,7901,SPECIAL PROG ASST II,2014-08-24,0.0,32071.68,32071.68
9519,68631,Female,Filipino,Leave,REC PARKS REG FULL TIME,7901,MANAGEMENT ANALYST II,2001-09-24,0.0,0.0,0.0
11975,51281,Male,Black,Active,REC PARKS REG FULL TIME,7901,TRANSITIONAL WORKER,1978-06-01,0.0,0.0,0.0
23511,99117,Male,Caucasian,Leave,REC PARKS 2,7903,SEASONAL POOL MGR I,2005-04-10,0.0,35809.2,35809.2
30517,311816,Male,Hispanic,Leave,REC PARKS 2,7903,POOL LIFEGUARD,2008-04-20,0.0,31445.28,31445.28
7019,12321,Female,Caucasian,Active,REC & PARKS PART TIME,7903,OBSERVATORY LECTURER,1992-03-24,0.0,67860.0,67860.0
467,19580,Female,Hispanic,Active,REC & PARKS PART TIME,7903,OPEN WTR LIFEGUARD II,1997-06-01,0.0,61303.68,61303.68
393,10354,Male,Filipino,Active,REC & PARKS PART TIME,7903,SEASONAL POOL MGR II,1994-06-12,0.0,57002.4,57002.4
10579,68949,Female,Hispanic,Active,REC & PARKS PART TIME,7903,ADMINISTRATIVE CLERK,2001-08-27,1470.47,53473.68,54944.15
374,10970,Female,Caucasian,Active,REC & PARKS PART TIME,7903,RECREATION INSTRUCTOR,1990-10-16,0.0,54517.68,54517.68
13183,53186,Male,Hispanic,Active,REC & PARKS PART TIME,7903,OPEN WTR LIFEGUARD I,1995-06-11,0.0,53661.6,53661.6
32676,339114,Male,Hispanic,Active,REC & PARKS PART TIME,7903,TELESCOPE DEMONSTRATOR,2011-06-08,0.0,51260.4,51260.4
4507,33350,Male,Hispanic,Leave,REC & PARKS PART TIME,7903,DELIVERY DRIVER I,2000-07-10,1267.94,46103.04,47370.98
584,19626,Male,Hispanic,Active,REC & PARKS PART TIME,7903,SR RESIDNT CAMP COUNSLR,2010-06-14,0.0,46980.0,46980.0
7106,13659,Female,Caucasian,Active,REC & PARKS PART TIME,7903,RECREATION ASST,1997-04-08,11838.96,35141.04,46980.0
4420,17913,Male,Caucasian,Active,REC & PARKS PART TIME,7903,ADMIN INTERN,1979-07-30,0.0,45518.4,45518.4
2266,34775,Female,Caucasian,Active,REC & PARKS PART TIME,7903,SECURITY OFFICER,2000-10-16,1200.08,43639.2,44839.28
1078,19065,Female,Caucasian,Active,REC & PARKS PART TIME,7903,SEASONAL POOL MGR I,1993-06-25,0.0,43388.64,43388.64
24020,102577,Male,Asian,Active,REC & PARKS PART TIME,7903,THEATER TECH C,2005-09-22,0.0,41760.0,41760.0
37023,367635,Female,Other,Active,REC & PARKS PART TIME,7903,PROGRAM AIDE,2016-08-22,0.0,41488.56,41488.56
3992,60331,Female,Hispanic,Active,REC & PARKS PART TIME,7903,PARK ACTIVITY MONITOR,1999-12-27,0.0,40674.24,40674.24
4355,32805,Female,Hispanic,Active,REC & PARKS PART TIME,7903,ASST PARK SVCS ATTND II,1999-06-12,0.0,39943.44,39943.44
6541,58582,Male,Hispanic,Active,REC & PARKS PART TIME,7903,SPECIAL PROG ASST III,2001-03-19,0.0,39943.44,39943.44
11980,51293,Male,Hispanic,Active,REC & PARKS PART TIME,7903,CLERK,2000-10-22,1048.44,38126.88,39175.32
43126,379127,Male,Other,Active,REC & PARKS PART TIME,7903,COOK I,2016-06-22,0.0,38941.2,38941.2
6830,60090,Male,Other,Active,REC & PARKS PART TIME,7903,POOL LIFEGUARD,2014-04-13,0.0,37020.24,37020.24
1519,25952,Female,Caucasian,Active,REC & PARKS PART TIME,7903,SWIM POOL CLERK I,1998-06-06,2685.43,32551.92,35237.35
6239,44292,Male,Hispanic,Active,REC & PARKS PART TIME,7903,SPECIAL PROG ASST II,2000-03-01,2651.76,32071.68,34723.44
42683,379696,Male,Asian,Active,REC & PARKS PART TIME,7903,STUDENT PROF WORKER,2016-07-11,0.0,34243.2,34243.2
275,17444,Female,Caucasian,Active,REC & PARKS PART TIME,7903,MUSEUM GUIDE,1997-11-02,0.0,33700.32,33700.32
160,14732,Male,Caucasian,Active,REC & PARKS PART TIME,7903,ASST PARK SVCS ATTND I,1999-02-02,0.0,32071.68,32071.68
814,33489,Female,Black,Active,REC & PARKS PART TIME,7903,LOCKER ROOM ATTENDANT,1999-06-13,0.0,31946.4,31946.4
33902,347816,Male,Hispanic,Active,REC & PARKS PART TIME,7903,RESIDENTIAL CAMP COUNSELOR,2012-06-18,0.0,31320.0,31320.0
34550,354349,Male,Black,Active,REC & PARKS PART TIME,7903,STUDENT WORKER,2013-02-28,0.0,31090.32,31090.32
37770,370372,Female,Caucasian,Active,REC & PARKS PART TIME,7903,LIFEGUARD RECRUIT,2015-03-01,0.0,30276.0,30276.0
33873,347601,Female,Hispanic,Active,REC & PARKS PART TIME,7903,RECREATION AIDE,2012-06-17,0.0,25056.0,25056.0
46661,367557,Male,Other,Active,REC & PARKS - HIRING HALL,7991,OPERATG ENGRS-SVYR-GRP I,2014-10-05,0.0,93709.44,93709.44
32418,334281,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,PLUMBER II - HH,2016-07-10,0.0,93291.84,93291.84
8742,61823,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,CARPENTER - HH,2017-01-15,0.0,89220.24,89220.24
37617,369683,Male,Asian,Active,REC & PARKS - HIRING HALL,7991,AIR COND MECH - HH,2016-07-10,0.0,85983.84,85983.84
37200,214275,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,TILE SETTER II - HH,2016-07-10,0.0,71305.2,71305.2
33500,345339,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,ROOFER - HH,2016-07-10,0.0,70240.32,70240.32
44812,384566,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,CARPENTER-APPR 6-HH,2017-02-19,0.0,69843.6,69843.6
5266,40620,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,PAINTER - HH,2016-07-10,0.0,62765.28,62765.28
47501,321397,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,CARPENTER-APPR 3-HH,2014-07-13,0.0,55895.76,55895.76
35003,357158,Male,Hispanic,Active,REC & PARKS - HIRING HALL,7991,CITY CRAFT ASSISTANT-HH,2016-07-10,0.0,51782.4,51782.4
991,26938,Female,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,GOLF MANAGER,1990-09-23,0.0,129936.24,129936.24
7816,16287,Male,Black,Active,R&P FULL-TIME SPECIAL FUNDED,7904,RISK MANAGER II,1995-05-07,0.0,127200.96,127200.96
23198,94782,Male,Black,Active,R&P FULL-TIME SPECIAL FUNDED,7904,SR MGMT ANALYST I,2005-01-10,0.0,118473.12,118473.12
29425,304713,Male,Asian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,PROGRAMMER/ANALYST V,2007-10-28,0.0,115904.88,115904.88
20218,75166,Female,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,COMNTY PROGRM DIRECTOR,2002-09-30,0.0,115863.12,115863.12
25511,279472,Female,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,FINANCIAL ANALYST II,2006-03-28,0.0,115487.28,115487.28
3267,53443,Female,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,PR REC SUPERVISOR I,1988-08-15,0.0,101309.76,101309.76
680,23464,Female,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,SYSTEMS ANALYST,1984-06-16,0.0,100307.52,100307.52
1768,38162,Male,Asian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,MANAGEMENT ANALYST,1999-10-04,0.0,100307.52,100307.52
14045,10916,Male,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,PR GROUNDS MAINT SUPVII,1988-01-18,0.0,98992.08,98992.08
3377,56600,Female,Asian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,SR ACCOUNTANT II,2000-05-22,0.0,98950.32,98950.32
18265,55572,Male,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,RECREATION SUPERVISOR,1992-06-08,0.0,94586.4,94586.4
27619,294786,Female,Filipino,Active,R&P FULL-TIME SPECIAL FUNDED,7904,AUDITOR II,2007-03-05,0.0,94586.4,94586.4
1484,35524,Male,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,AQUATIC FACILITY MGRIII,1986-06-21,0.0,86902.56,86902.56
5222,36287,Male,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,GOLF STARTER SUPVSR II,1988-02-18,0.0,84292.56,84292.56
1183,17356,Male,Asian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,SR RECREATION DIR II,1999-10-06,0.0,83645.28,83645.28
5194,31786,Male,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,SR PARK MAINT SUPVR,1982-09-13,0.0,83165.04,83165.04
2231,37971,Female,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,SR RECREATION DIR I,1996-04-04,0.0,79051.68,79051.68
2730,54338,Female,Filipino,Active,R&P FULL-TIME SPECIAL FUNDED,7904,ACCOUNTANT,1999-08-01,0.0,78696.72,78696.72
5703,44862,Male,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,AQUATIC FACILITY MGR II,1983-06-01,0.0,78028.56,78028.56
1601,35782,Male,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,PARK MAINT SUPVR,1986-07-17,2032.67,73915.2,75947.87
926,28006,Female,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,RECREATION FAC DIR,1982-06-28,0.0,74980.08,74980.08
25835,281447,Female,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,PR PARK SVCS ATTENDANT,2006-05-22,0.0,73602.0,73602.0
6033,47113,Male,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,IRRIGATION SPECIALIST,1984-07-08,4172.87,68277.6,72450.47
16442,26077,Female,Caucasian,Active,R&P FULL-TIME SPECIAL FUNDED,7904,SECRETARY,1999-03-01,0.0,71722.8,71722.8
10099,35036,Male,Hispanic,Active,R&P FULL-TIME SPECIAL FUNDED,7904,RECREATION COORDINATOR,1996-04-29,3702.55,67317.12,71019.67
